order_id,order_ts,city,store_id,customer_id,category,items_count,gross_order_value,discount_amount,fulfilled_order_value,eta_mins,actual_delivery_mins,sla_breached,stockout_flag,cancelled_flag,payment_mode,variable_cost,contribution_margin
ORD011547,2024-01-11 13:24:56,Delhi NCR,DS_03,CUST2541,Dairy & Breakfast,5,264.72,55.68,209.04,27,30,1,0,0,UPI,92.07,116.98
ORD011548,2024-02-28 01:18:55,Mumbai,DS_03,CUST1671,Personal Care,5,924.29,116.43,807.86,20,23,1,0,0,Card,77.87,729.98
ORD011549,2024-03-08 06:26:23,Mumbai,DS_06,CUST3045,Personal Care,5,278.6,19.28,259.32,19,13,0,0,0,UPI,91.29,168.03
ORD011550,2024-02-11 23:20:44,Mumbai,DS_04,CUST4231,Fruits & Vegetables,4,61.3,11.59,49.71,19,20,0,0,0,UPI,125.56,-75.85
ORD011551,2024-02-23 03:37:26,Mumbai,DS_01,CUST3109,Beverages,2,747.4,24.96,0,14,25,1,0,1,COD,11.61,-11.61
ORD011552,2024-03-27 01:59:39,Hyderabad,DS_07,CUST3134,Beverages,7,1214.9,204.19,1010.71,16,23,1,0,0,Card,78.57,932.14
ORD011553,2024-01-23 18:00:33,Mumbai,DS_07,CUST4267,Personal Care,6,121.56,11.47,110.08,17,6,0,1,0,UPI,72.77,37.31
ORD011554,2024-03-08 00:32:47,Delhi NCR,DS_06,CUST1147,Snacks & Munchies,4,512.55,87.54,425.01,10,13,0,0,0,COD,86.72,338.29
ORD011555,2024-02-11 15:09:33,Mumbai,DS_03,CUST1383,Snacks & Munchies,6,307.12,54.31,252.82,21,30,1,0,0,UPI,105.44,147.37
ORD011556,2024-03-28 21:11:22,Mumbai,DS_12,CUST3433,Snacks & Munchies,3,990.97,0.0,990.97,14,17,0,1,0,UPI,99.42,891.55
ORD011557,2024-03-24 02:31:44,Delhi NCR,DS_12,CUST3586,Beverages,8,87.8,6.24,81.56,9,6,0,0,0,UPI,80.91,0.65
ORD011558,2024-02-21 13:15:45,Delhi NCR,DS_07,CUST1751,Dairy & Breakfast,6,448.1,85.9,362.2,20,25,1,0,0,Card,99.68,262.52
ORD011559,2024-01-03 02:47:19,Delhi NCR,DS_01,CUST3631,Snacks & Munchies,4,184.58,0.16,184.42,19,20,0,0,0,UPI,85.89,98.54
ORD011560,2024-03-26 20:54:27,Mumbai,DS_04,CUST3352,Household,7,747.03,53.26,693.77,27,36,1,0,0,Card,113.57,580.2
ORD011561,2024-02-08 11:37:40,Bengaluru,DS_02,CUST3110,Dairy & Breakfast,4,369.41,47.87,321.54,19,26,1,0,0,Card,96.75,224.79
ORD011562,2024-01-08 03:39:00,Bengaluru,DS_07,CUST3789,Dairy & Breakfast,4,405.84,65.51,0,17,21,1,0,1,Wallet,7.35,-7.35
ORD011563,2024-01-02 04:21:47,Delhi NCR,DS_07,CUST3480,Fruits & Vegetables,2,428.63,37.62,391.0,22,17,0,0,0,UPI,99.88,291.12
ORD011564,2024-01-08 17:47:14,Hyderabad,DS_05,CUST3809,Beverages,6,380.32,14.88,365.44,17,11,0,0,0,Card,75.35,290.09
ORD011565,2024-02-14 22:58:00,Bengaluru,DS_11,CUST2304,Snacks & Munchies,7,581.89,94.93,486.96,18,16,0,0,0,UPI,57.07,429.89
ORD011566,2024-02-22 06:24:33,Mumbai,DS_11,CUST2229,Fruits & Vegetables,2,474.7,110.2,364.49,19,13,0,0,0,COD,73.79,290.7
ORD011567,2024-03-23 03:43:59,Mumbai,DS_12,CUST2939,Household,5,1033.77,61.24,972.53,18,15,0,0,0,UPI,88.2,884.33
ORD011568,2024-01-17 21:04:19,Delhi NCR,DS_11,CUST4349,Snacks & Munchies,6,745.82,105.43,640.39,27,35,1,0,0,UPI,103.12,537.27
ORD011569,2024-03-01 14:42:48,Mumbai,DS_05,CUST1709,Beverages,4,101.75,22.04,79.71,9,8,0,0,0,UPI,92.63,-12.92
ORD011570,2024-02-13 20:29:39,Mumbai,DS_12,CUST3191,Personal Care,5,722.78,124.7,598.08,27,31,1,0,0,COD,97.49,500.59
ORD011571,2024-03-02 08:50:32,Mumbai,DS_04,CUST3611,Personal Care,6,642.4,151.33,491.07,17,25,1,0,0,UPI,85.15,405.92
ORD011572,2024-01-18 13:58:59,Bengaluru,DS_05,CUST4063,Household,5,136.3,14.72,121.57,23,24,1,0,0,Card,100.62,20.95
ORD011573,2024-03-22 11:33:15,Mumbai,DS_08,CUST4455,Dairy & Breakfast,5,172.75,10.16,0,16,23,1,0,1,Card,13.77,-13.77
ORD011574,2024-03-10 21:35:20,Bengaluru,DS_09,CUST2633,Household,3,322.3,24.07,298.22,33,36,1,0,0,UPI,105.4,192.82
ORD011575,2024-03-06 23:13:58,Mumbai,DS_10,CUST3718,Snacks & Munchies,8,144.22,10.47,133.76,17,14,0,1,0,UPI,97.21,36.55
ORD011576,2024-01-11 22:51:48,Delhi NCR,DS_02,CUST1906,Beverages,3,226.73,41.03,185.7,24,26,1,1,0,UPI,88.98,96.71
ORD011577,2024-03-08 17:19:48,Bengaluru,DS_05,CUST1072,Snacks & Munchies,7,514.15,103.64,0,18,29,1,1,1,Card,12.54,-12.54
ORD011578,2024-03-19 03:55:09,Delhi NCR,DS_01,CUST4319,Dairy & Breakfast,2,989.9,199.97,789.93,27,16,0,0,0,COD,67.89,722.04
ORD011579,2024-01-04 02:09:47,Mumbai,DS_12,CUST2020,Snacks & Munchies,3,88.76,20.98,67.78,15,24,1,0,0,UPI,91.32,-23.54
ORD011580,2024-02-05 02:15:33,Mumbai,DS_07,CUST4317,Dairy & Breakfast,4,592.44,45.71,546.74,16,19,0,0,0,Wallet,88.24,458.5
ORD011581,2024-03-22 00:23:51,Delhi NCR,DS_09,CUST2550,Household,8,76.7,10.41,66.29,18,21,1,0,0,UPI,99.76,-33.47
ORD011582,2024-02-22 08:33:03,Delhi NCR,DS_05,CUST1324,Fruits & Vegetables,5,879.1,151.77,727.33,11,12,0,0,0,Card,84.29,643.04
ORD011583,2024-01-24 08:14:51,Bengaluru,DS_09,CUST1184,Fruits & Vegetables,5,166.35,23.39,142.96,17,22,1,0,0,Card,90.11,52.85
ORD011584,2024-03-08 03:55:31,Delhi NCR,DS_12,CUST2139,Fruits & Vegetables,4,336.82,35.98,300.84,25,32,1,0,0,Wallet,111.78,189.06
ORD011585,2024-03-27 02:29:24,Hyderabad,DS_12,CUST3742,Snacks & Munchies,2,197.84,18.12,179.72,27,34,1,0,0,UPI,105.52,74.2
ORD011586,2024-03-02 21:02:50,Hyderabad,DS_06,CUST4085,Snacks & Munchies,8,298.25,59.63,238.62,18,10,0,0,0,COD,81.01,157.61
ORD011587,2024-03-14 17:12:43,Mumbai,DS_10,CUST1283,Household,7,233.44,39.59,193.84,13,14,0,0,0,UPI,105.91,87.93
ORD011588,2024-01-25 22:11:47,Bengaluru,DS_05,CUST1363,Personal Care,5,193.83,20.88,172.96,17,22,1,0,0,UPI,95.94,77.02
ORD011589,2024-02-25 02:17:24,Hyderabad,DS_05,CUST3377,Personal Care,5,507.07,5.6,501.47,16,19,0,0,0,Card,67.29,434.18
ORD011590,2024-02-24 19:57:24,Hyderabad,DS_11,CUST2715,Fruits & Vegetables,6,856.95,45.72,811.23,21,30,1,0,0,UPI,107.44,703.79
ORD011591,2024-01-15 18:31:45,Delhi NCR,DS_11,CUST1041,Fruits & Vegetables,6,963.47,108.48,854.99,13,9,0,0,0,Card,87.1,767.89
ORD011592,2024-01-31 22:53:13,Bengaluru,DS_04,CUST3032,Dairy & Breakfast,4,901.58,58.86,842.72,16,11,0,1,0,Card,93.34,749.39
ORD011593,2024-03-16 08:40:06,Bengaluru,DS_01,CUST2006,Beverages,4,256.68,8.26,248.43,17,16,0,0,0,UPI,92.82,155.61
ORD011594,2024-02-27 19:23:38,Bengaluru,DS_04,CUST2419,Dairy & Breakfast,6,151.24,12.01,139.23,23,23,1,0,0,Card,86.71,52.52
ORD011595,2024-01-31 19:02:02,Mumbai,DS_06,CUST2315,Personal Care,4,556.29,65.34,490.95,26,35,1,0,0,Card,107.87,383.08
ORD011596,2024-02-09 12:38:31,Delhi NCR,DS_05,CUST3019,Household,6,419.47,61.77,357.7,20,26,1,0,0,COD,111.78,245.92
ORD011597,2024-01-23 15:10:29,Delhi NCR,DS_01,CUST4500,Snacks & Munchies,5,343.43,16.23,327.2,31,23,1,0,0,COD,85.82,241.38
ORD011598,2024-01-21 23:28:19,Bengaluru,DS_07,CUST1213,Beverages,5,344.94,29.23,315.7,21,21,1,0,0,Card,88.24,227.47
ORD011599,2024-01-04 23:46:16,Hyderabad,DS_06,CUST1568,Personal Care,4,461.4,55.75,405.65,22,28,1,0,0,UPI,91.29,314.35
ORD011600,2024-02-14 00:52:52,Delhi NCR,DS_02,CUST1090,Dairy & Breakfast,5,933.68,155.38,0,21,22,1,1,1,UPI,12.82,-12.82
ORD011601,2024-03-03 05:25:50,Bengaluru,DS_12,CUST2141,Fruits & Vegetables,4,263.18,3.97,259.22,22,21,1,0,0,UPI,75.77,183.45
ORD011602,2024-01-12 18:18:55,Mumbai,DS_11,CUST3715,Snacks & Munchies,6,495.39,76.37,419.02,19,24,1,0,0,Card,110.28,308.74
ORD011603,2024-01-08 17:44:22,Hyderabad,DS_10,CUST1372,Fruits & Vegetables,7,621.93,50.34,571.59,19,12,0,0,0,UPI,80.52,491.07
ORD011604,2024-02-02 02:35:08,Mumbai,DS_09,CUST3146,Fruits & Vegetables,4,320.25,47.6,0,13,9,0,1,1,UPI,12.41,-12.41
ORD011605,2024-02-28 06:25:50,Mumbai,DS_02,CUST3706,Snacks & Munchies,5,112.88,8.09,0,24,34,1,1,1,COD,10.33,-10.33
ORD011606,2024-03-04 17:23:01,Delhi NCR,DS_09,CUST2378,Snacks & Munchies,6,1100.15,95.31,1004.84,19,23,1,0,0,Card,91.05,913.79
ORD011607,2024-01-14 09:51:06,Mumbai,DS_06,CUST2187,Fruits & Vegetables,5,579.65,60.2,519.45,19,15,0,0,0,COD,83.26,436.19
ORD011608,2024-01-03 07:39:30,Mumbai,DS_02,CUST1287,Fruits & Vegetables,1,257.72,41.51,216.2,13,12,0,0,0,Wallet,70.22,145.99
ORD011609,2024-01-31 00:50:20,Bengaluru,DS_12,CUST3646,Fruits & Vegetables,5,637.41,77.91,559.51,21,32,1,1,0,Card,108.51,451.0
ORD011610,2024-02-20 03:02:06,Bengaluru,DS_09,CUST3593,Dairy & Breakfast,3,370.03,47.24,322.79,19,21,1,0,0,UPI,81.26,241.53
ORD011611,2024-02-01 19:01:18,Hyderabad,DS_05,CUST4034,Snacks & Munchies,3,400.74,17.4,383.34,25,28,1,0,0,Card,89.89,293.45
ORD011612,2024-02-04 20:33:50,Hyderabad,DS_02,CUST4069,Fruits & Vegetables,4,932.66,185.86,746.8,21,18,0,0,0,COD,81.33,665.48
ORD011613,2024-02-16 21:08:06,Delhi NCR,DS_02,CUST2091,Dairy & Breakfast,6,359.42,12.98,346.44,21,27,1,0,0,COD,94.07,252.37
ORD011614,2024-01-05 19:14:45,Delhi NCR,DS_01,CUST1508,Dairy & Breakfast,6,566.15,38.94,527.21,16,14,0,0,0,UPI,70.81,456.4
ORD011615,2024-03-11 17:53:51,Mumbai,DS_05,CUST3932,Household,5,432.4,27.46,404.94,16,9,0,0,0,Card,77.05,327.89
ORD011616,2024-02-08 11:14:15,Hyderabad,DS_09,CUST4303,Fruits & Vegetables,6,1045.16,125.44,919.72,24,43,1,0,0,UPI,98.18,821.54
ORD011617,2024-02-05 02:12:11,Delhi NCR,DS_05,CUST3672,Snacks & Munchies,8,555.74,96.39,459.35,12,10,0,0,0,UPI,82.9,376.45
ORD011618,2024-02-19 23:51:20,Delhi NCR,DS_01,CUST2558,Dairy & Breakfast,5,83.12,14.39,68.74,20,16,0,0,0,Card,84.54,-15.8
ORD011619,2024-01-08 22:12:08,Hyderabad,DS_06,CUST2831,Fruits & Vegetables,6,220.48,26.5,193.98,29,36,1,0,0,UPI,98.78,95.2
ORD011620,2024-01-05 19:12:02,Delhi NCR,DS_05,CUST3088,Personal Care,8,393.19,21.22,371.97,29,36,1,1,0,Card,103.93,268.04
ORD011621,2024-01-29 09:55:34,Bengaluru,DS_05,CUST2959,Snacks & Munchies,8,371.6,85.49,286.11,11,17,0,0,0,UPI,97.37,188.75
ORD011622,2024-02-17 12:55:32,Bengaluru,DS_01,CUST2646,Household,7,393.43,75.0,318.43,10,9,0,1,0,Wallet,75.82,242.6
ORD011623,2024-01-09 11:36:33,Hyderabad,DS_08,CUST4015,Personal Care,7,706.36,113.09,593.27,21,19,0,0,0,Wallet,83.01,510.26
ORD011624,2024-03-04 00:04:07,Mumbai,DS_12,CUST4310,Personal Care,7,426.67,0.0,426.67,23,25,1,0,0,COD,96.8,329.87
ORD011625,2024-01-26 16:57:19,Delhi NCR,DS_01,CUST2656,Beverages,4,251.46,21.71,229.75,29,26,1,0,0,UPI,108.81,120.95
ORD011626,2024-02-10 16:40:31,Bengaluru,DS_05,CUST1612,Dairy & Breakfast,5,495.65,62.45,433.2,16,25,1,0,0,Wallet,99.48,333.72
ORD011627,2024-02-28 19:42:26,Bengaluru,DS_12,CUST4222,Fruits & Vegetables,6,725.37,114.66,610.71,29,29,1,0,0,UPI,106.77,503.94
ORD011628,2024-01-23 18:51:03,Delhi NCR,DS_12,CUST1556,Household,4,433.96,62.22,371.74,24,25,1,0,0,UPI,93.72,278.02
ORD011629,2024-03-13 15:17:09,Bengaluru,DS_10,CUST3597,Household,5,681.26,26.29,654.96,14,10,0,0,0,UPI,78.72,576.24
ORD011630,2024-02-09 10:13:28,Mumbai,DS_04,CUST3426,Dairy & Breakfast,4,136.27,32.11,104.16,22,18,0,0,0,UPI,92.56,11.6
ORD011631,2024-02-14 04:04:51,Mumbai,DS_01,CUST3848,Fruits & Vegetables,6,620.53,118.67,501.86,23,21,1,1,0,Wallet,103.16,398.7
ORD011632,2024-01-13 10:57:27,Bengaluru,DS_07,CUST1160,Snacks & Munchies,5,197.51,32.81,164.69,16,21,1,0,0,UPI,76.61,88.09
ORD011633,2024-02-23 13:55:16,Delhi NCR,DS_03,CUST1886,Fruits & Vegetables,5,310.98,63.21,247.77,29,36,1,0,0,Card,100.27,147.5
ORD011634,2024-03-16 07:14:25,Mumbai,DS_05,CUST3608,Beverages,4,684.13,24.53,659.6,12,15,0,0,0,Card,69.56,590.04
ORD011635,2024-03-08 05:04:16,Hyderabad,DS_03,CUST1126,Household,5,176.01,36.02,139.99,19,25,1,0,0,UPI,93.2,46.79
ORD011636,2024-02-16 14:59:50,Bengaluru,DS_03,CUST3942,Fruits & Vegetables,6,661.56,138.7,522.86,16,13,0,0,0,Wallet,96.86,426.0
ORD011637,2024-03-17 15:22:47,Bengaluru,DS_08,CUST2805,Personal Care,6,30.61,2.89,27.72,20,18,0,0,0,COD,108.85,-81.13
ORD011638,2024-01-04 04:22:27,Bengaluru,DS_02,CUST3741,Snacks & Munchies,6,700.2,122.87,577.33,20,20,0,0,0,UPI,88.74,488.59
ORD011639,2024-03-18 03:10:44,Delhi NCR,DS_06,CUST4348,Snacks & Munchies,4,185.0,6.53,178.47,19,8,0,0,0,UPI,70.47,108.0
ORD011640,2024-02-11 12:36:32,Bengaluru,DS_04,CUST2203,Personal Care,8,1463.2,67.41,1395.79,19,16,0,0,0,UPI,97.61,1298.17
ORD011641,2024-03-12 03:51:31,Mumbai,DS_01,CUST2271,Household,5,380.43,38.75,341.68,8,16,0,0,0,UPI,95.18,246.5
ORD011642,2024-03-23 11:57:43,Delhi NCR,DS_02,CUST3446,Beverages,10,390.35,35.2,355.15,17,19,0,0,0,UPI,80.29,274.86
ORD011643,2024-01-06 16:41:39,Delhi NCR,DS_03,CUST2334,Dairy & Breakfast,8,659.42,96.56,562.87,25,23,1,0,0,UPI,87.54,475.32
ORD011644,2024-03-20 21:04:46,Mumbai,DS_07,CUST3757,Fruits & Vegetables,6,726.79,131.88,594.91,26,34,1,0,0,Card,103.4,491.51
ORD011645,2024-01-05 19:59:27,Bengaluru,DS_12,CUST1307,Dairy & Breakfast,5,751.47,23.94,727.54,18,12,0,1,0,Wallet,77.93,649.61
ORD011646,2024-01-08 01:27:13,Mumbai,DS_04,CUST1410,Beverages,8,517.27,79.17,438.1,21,25,1,0,0,Card,98.28,339.82
ORD011647,2024-02-07 09:41:37,Delhi NCR,DS_10,CUST1626,Personal Care,8,995.17,137.93,857.25,12,15,0,0,0,UPI,85.74,771.5
ORD011648,2024-02-22 08:41:01,Bengaluru,DS_01,CUST2319,Personal Care,6,968.81,34.06,934.75,16,12,0,0,0,UPI,74.92,859.82
ORD011649,2024-01-07 18:29:25,Hyderabad,DS_08,CUST2393,Fruits & Vegetables,4,152.77,28.7,124.07,21,17,0,0,0,UPI,58.35,65.72
ORD011650,2024-02-05 03:25:57,Delhi NCR,DS_10,CUST2665,Beverages,6,410.67,69.49,341.18,20,13,0,0,0,Card,72.4,268.78
ORD011651,2024-02-23 09:42:01,Mumbai,DS_11,CUST3133,Fruits & Vegetables,7,100.88,11.76,89.12,12,6,0,0,0,UPI,85.72,3.4
ORD011652,2024-01-23 23:28:05,Hyderabad,DS_11,CUST2181,Dairy & Breakfast,5,442.97,50.24,392.74,25,29,1,0,0,Card,101.65,291.09
ORD011653,2024-02-07 16:22:48,Delhi NCR,DS_02,CUST3111,Snacks & Munchies,5,189.38,28.55,160.83,22,20,0,0,0,Card,97.49,63.34
ORD011654,2024-03-13 17:04:03,Bengaluru,DS_02,CUST3238,Beverages,6,1074.27,124.2,950.08,16,28,1,0,0,UPI,99.48,850.6
ORD011655,2024-03-07 03:07:55,Bengaluru,DS_08,CUST3375,Household,9,289.95,32.85,257.1,19,15,0,0,0,Card,81.81,175.29
ORD011656,2024-02-10 01:16:48,Bengaluru,DS_07,CUST3688,Beverages,5,679.41,37.95,641.46,15,13,0,0,0,UPI,73.33,568.12
ORD011657,2024-03-21 22:00:29,Hyderabad,DS_12,CUST2314,Personal Care,6,767.83,48.79,719.04,11,12,0,0,0,Wallet,81.2,637.84
ORD011658,2024-01-04 17:51:28,Bengaluru,DS_11,CUST3023,Household,5,431.38,90.65,340.73,14,19,0,0,0,UPI,80.17,260.56
ORD011659,2024-03-14 07:13:48,Bengaluru,DS_06,CUST3308,Dairy & Breakfast,4,407.53,45.47,362.06,13,18,0,0,0,COD,89.95,272.12
ORD011660,2024-03-15 06:44:52,Mumbai,DS_10,CUST3099,Snacks & Munchies,6,113.82,18.28,95.54,17,22,1,0,0,COD,80.7,14.84
ORD011661,2024-03-09 17:55:12,Bengaluru,DS_03,CUST4037,Fruits & Vegetables,6,108.1,12.22,95.87,11,12,0,0,0,COD,85.26,10.61
ORD011662,2024-01-28 06:26:15,Mumbai,DS_05,CUST1564,Fruits & Vegetables,6,582.26,97.61,484.65,23,21,1,0,0,Wallet,86.71,397.94
ORD011663,2024-03-13 15:11:20,Mumbai,DS_02,CUST1305,Snacks & Munchies,9,291.87,48.11,243.75,15,11,0,0,0,COD,94.37,149.38
ORD011664,2024-01-27 12:19:01,Hyderabad,DS_04,CUST2664,Fruits & Vegetables,9,421.73,33.21,388.52,16,12,0,0,0,UPI,73.14,315.38
ORD011665,2024-01-27 07:56:24,Mumbai,DS_01,CUST2895,Snacks & Munchies,5,433.77,55.54,378.23,25,25,1,0,0,COD,101.59,276.64
ORD011666,2024-02-10 08:16:56,Hyderabad,DS_12,CUST4203,Dairy & Breakfast,4,463.03,21.8,441.23,19,23,1,0,0,Wallet,83.9,357.33
ORD011667,2024-01-04 04:43:36,Mumbai,DS_04,CUST1126,Beverages,7,150.52,11.52,139.0,14,12,0,0,0,Wallet,85.1,53.89
ORD011668,2024-03-27 07:01:58,Bengaluru,DS_02,CUST2650,Beverages,10,166.79,28.89,137.9,23,20,0,0,0,COD,87.73,50.17
ORD011669,2024-02-15 13:19:16,Mumbai,DS_07,CUST1952,Snacks & Munchies,3,1524.83,261.77,1263.06,21,23,1,0,0,UPI,86.84,1176.22
ORD011670,2024-03-27 02:58:14,Delhi NCR,DS_02,CUST3765,Dairy & Breakfast,3,315.88,44.97,270.91,15,17,0,0,0,UPI,100.71,170.2
ORD011671,2024-02-03 18:08:14,Mumbai,DS_05,CUST2903,Personal Care,10,805.83,99.21,706.63,17,22,1,0,0,COD,90.28,616.35
ORD011672,2024-03-30 13:50:00,Bengaluru,DS_05,CUST3874,Household,7,360.71,0.0,360.71,28,21,1,0,0,UPI,77.49,283.22
ORD011673,2024-02-19 03:07:52,Bengaluru,DS_11,CUST1195,Personal Care,5,423.19,42.07,381.12,13,11,0,0,0,Wallet,95.89,285.23
ORD011674,2024-02-17 07:55:04,Bengaluru,DS_04,CUST1716,Household,7,284.01,55.61,228.4,16,10,0,0,0,UPI,74.2,154.2
ORD011675,2024-02-05 12:41:42,Bengaluru,DS_08,CUST3319,Beverages,4,204.88,32.08,0,18,21,1,1,1,Card,15.63,-15.63
ORD011676,2024-01-01 19:03:18,Bengaluru,DS_07,CUST4443,Fruits & Vegetables,7,716.18,32.9,683.28,26,15,0,0,0,UPI,94.38,588.9
ORD011677,2024-01-04 07:24:14,Mumbai,DS_06,CUST3056,Fruits & Vegetables,3,773.99,103.97,670.02,15,13,0,1,0,UPI,79.31,590.71
ORD011678,2024-03-29 07:16:10,Bengaluru,DS_03,CUST4009,Beverages,5,883.65,76.33,807.32,16,15,0,0,0,UPI,100.83,706.48
ORD011679,2024-03-02 00:43:17,Delhi NCR,DS_10,CUST3089,Beverages,7,208.2,42.59,165.61,29,24,1,0,0,Card,103.58,62.04
ORD011680,2024-03-26 14:47:58,Mumbai,DS_03,CUST1077,Snacks & Munchies,3,734.46,0.0,734.46,17,26,1,0,0,UPI,110.66,623.8
ORD011681,2024-02-16 14:49:35,Bengaluru,DS_12,CUST3049,Dairy & Breakfast,5,880.23,82.0,798.24,26,23,1,0,0,UPI,93.47,704.76
ORD011682,2024-01-15 20:54:54,Bengaluru,DS_06,CUST4368,Personal Care,7,710.15,164.26,545.9,24,21,1,0,0,UPI,83.74,462.16
ORD011683,2024-01-30 20:53:21,Mumbai,DS_11,CUST1858,Fruits & Vegetables,2,981.45,112.54,0,19,24,1,1,1,UPI,14.42,-14.42
ORD011684,2024-03-05 00:31:43,Delhi NCR,DS_09,CUST2362,Snacks & Munchies,6,158.34,24.79,133.56,11,8,0,1,0,COD,70.87,62.69
ORD011685,2024-02-18 00:29:34,Mumbai,DS_09,CUST1105,Snacks & Munchies,6,320.25,40.49,279.76,18,20,0,0,0,UPI,87.61,192.15
ORD011686,2024-03-20 06:34:46,Hyderabad,DS_12,CUST3925,Dairy & Breakfast,7,865.69,127.73,737.96,21,19,0,0,0,UPI,100.11,637.85
ORD011687,2024-03-24 21:39:20,Mumbai,DS_06,CUST3394,Personal Care,7,675.75,95.9,579.85,28,27,1,1,0,UPI,106.32,473.54
ORD011688,2024-03-09 06:54:25,Mumbai,DS_05,CUST2834,Snacks & Munchies,5,472.47,90.0,382.47,20,24,1,0,0,UPI,106.24,276.23
ORD011689,2024-01-17 11:35:05,Mumbai,DS_02,CUST2685,Dairy & Breakfast,9,279.84,18.86,0,13,27,1,1,1,Card,11.02,-11.02
ORD011690,2024-01-11 14:22:21,Mumbai,DS_10,CUST3784,Dairy & Breakfast,7,387.16,30.35,356.81,16,17,0,0,0,COD,84.33,272.48
ORD011691,2024-03-27 11:08:48,Bengaluru,DS_12,CUST3233,Fruits & Vegetables,7,341.06,58.81,282.25,17,19,0,0,0,Card,101.8,180.45
ORD011692,2024-03-09 10:11:42,Bengaluru,DS_04,CUST3437,Personal Care,1,282.59,43.66,238.93,14,19,0,0,0,UPI,72.57,166.36
ORD011693,2024-01-23 03:21:32,Hyderabad,DS_09,CUST2761,Dairy & Breakfast,4,542.11,10.69,531.43,17,26,1,0,0,COD,95.97,435.45
ORD011694,2024-02-01 17:13:33,Delhi NCR,DS_05,CUST1670,Household,5,686.74,140.06,546.69,20,17,0,0,0,COD,75.85,470.84
ORD011695,2024-01-29 02:41:36,Delhi NCR,DS_09,CUST1708,Snacks & Munchies,5,293.99,41.19,252.79,22,22,1,0,0,UPI,90.91,161.89
ORD011696,2024-01-29 12:18:18,Delhi NCR,DS_08,CUST4325,Snacks & Munchies,6,706.19,79.79,0,18,28,1,0,1,Card,9.22,-9.22
ORD011697,2024-01-17 16:06:49,Delhi NCR,DS_01,CUST1184,Dairy & Breakfast,7,374.28,6.76,367.52,23,16,0,0,0,COD,75.49,292.02
ORD011698,2024-01-14 23:28:47,Bengaluru,DS_05,CUST1872,Personal Care,5,424.53,79.03,345.49,25,30,1,0,0,Card,96.2,249.3
ORD011699,2024-02-06 10:25:43,Mumbai,DS_11,CUST3797,Snacks & Munchies,4,1094.51,184.89,909.62,21,24,1,0,0,Card,81.89,827.73
ORD011700,2024-02-26 16:09:11,Mumbai,DS_03,CUST3015,Personal Care,1,351.08,44.48,306.6,17,22,1,0,0,Card,100.51,206.1
ORD011701,2024-01-07 12:56:06,Delhi NCR,DS_05,CUST3135,Snacks & Munchies,5,266.86,39.92,226.95,22,29,1,0,0,UPI,86.98,139.97
ORD011702,2024-01-08 18:53:46,Bengaluru,DS_03,CUST3606,Snacks & Munchies,7,752.36,59.17,0,15,22,1,0,1,UPI,9.54,-9.54
ORD011703,2024-02-15 13:15:18,Hyderabad,DS_08,CUST1711,Household,7,243.58,25.79,217.79,17,27,1,1,0,Card,86.95,130.85
ORD011704,2024-01-05 04:27:18,Hyderabad,DS_04,CUST1204,Beverages,9,36.11,3.47,32.63,20,15,0,0,0,COD,96.51,-63.88
ORD011705,2024-01-10 11:25:21,Mumbai,DS_09,CUST4063,Household,2,1064.45,182.43,882.03,10,15,0,0,0,Wallet,80.74,801.29
ORD011706,2024-01-14 15:37:44,Delhi NCR,DS_03,CUST2463,Fruits & Vegetables,5,169.32,22.37,146.96,15,11,0,0,0,Wallet,116.85,30.1
ORD011707,2024-02-11 09:00:19,Bengaluru,DS_10,CUST2416,Snacks & Munchies,4,842.45,106.91,735.54,21,22,1,0,0,UPI,98.13,637.4
ORD011708,2024-02-07 12:14:35,Bengaluru,DS_09,CUST1752,Personal Care,5,1061.07,215.78,845.29,16,25,1,0,0,UPI,88.23,757.06
ORD011709,2024-03-03 00:08:37,Mumbai,DS_11,CUST2525,Fruits & Vegetables,3,236.37,52.27,184.1,11,16,0,0,0,UPI,81.85,102.25
ORD011710,2024-02-24 21:48:39,Bengaluru,DS_05,CUST3198,Beverages,4,147.01,17.22,129.79,22,17,0,0,0,UPI,83.16,46.62
ORD011711,2024-02-23 03:28:48,Delhi NCR,DS_04,CUST4410,Snacks & Munchies,9,526.63,23.22,503.42,30,27,1,0,0,UPI,93.05,410.37
ORD011712,2024-03-01 17:56:29,Mumbai,DS_10,CUST1743,Fruits & Vegetables,8,568.68,32.9,535.77,15,14,0,0,0,UPI,84.94,450.83
ORD011713,2024-03-20 17:28:48,Hyderabad,DS_06,CUST1398,Snacks & Munchies,4,211.27,36.21,175.06,11,26,1,0,0,COD,85.82,89.23
ORD011714,2024-01-21 18:27:20,Bengaluru,DS_09,CUST1942,Dairy & Breakfast,3,228.93,4.76,224.17,22,23,1,0,0,UPI,92.92,131.25
ORD011715,2024-03-26 21:54:37,Delhi NCR,DS_04,CUST4333,Fruits & Vegetables,5,361.8,50.79,311.01,19,31,1,0,0,COD,108.91,202.1
ORD011716,2024-01-05 06:49:48,Bengaluru,DS_02,CUST1778,Fruits & Vegetables,5,286.2,24.01,262.19,20,11,0,0,0,Card,80.77,181.42
ORD011717,2024-01-04 09:43:51,Bengaluru,DS_01,CUST3559,Dairy & Breakfast,5,445.6,92.21,353.39,22,27,1,0,0,COD,99.54,253.85
